Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/13/2020,12,0,0.0
,Samoa,-13.759,-172.1046,4/13/2020,0,0,7937.0
,San Marino,43.9424,12.4578,4/13/2020,356,35,84.0
,Sao Tome and Principe,0.1864,6.6131,4/13/2020,4,0,280.0
,Saudi Arabia,23.885942,45.079162,4/13/2020,4934,65,130.0
,Senegal,14.4974,-14.4524,4/13/2020,291,2,2.0
,Serbia,44.0165,21.0059,4/13/2020,4054,85,88.0
,Seychelles,-4.6796,55.492,4/13/2020,11,0,99.0
,Sierra Leone,8.460555,-11.779889,4/13/2020,10,0,0.0
,Singapore,1.2833,103.8333,4/13/2020,2918,9,7.0
,Slovakia,48.669,19.699,4/13/2020,769,2,11.0
,Slovenia,46.1512,14.9955,4/13/2020,1212,55,77.0
,Solomon Islands,-9.6457,160.1562,4/13/2020,0,0,66.0
,Somalia,5.152149,46.199616,4/13/2020,60,2,601.0
,South Africa,-30.5595,22.9375,4/13/2020,2272,27,0.0
,South Sudan,6.877,31.307,4/13/2020,4,0,35.0
,Spain,40.463667,-3.74922,4/13/2020,170099,17756,3.0
,Sri Lanka,7.873054,80.771797,4/13/2020,217,7,3102.0
,Sudan,12.8628,30.2176,4/13/2020,19,4,16.0
,Suriname,3.9193,-56.0278,4/13/2020,10,1,41.0
,Sweden,60.128161,18.643501,4/13/2020,11349,919,99.0
,Switzerland,46.8182,8.2275,4/13/2020,25688,1138,0.0
,Syria,34.802075,38.996815,4/13/2020,25,2,2.0
,Taiwan*,23.7,121.0,4/13/2020,393,6,180.0
,Tajikistan,38.861,71.2761,4/13/2020,0,0,2125.0
,Tanzania,-6.369028,34.888822,4/13/2020,49,3,0.0
,Thailand,15.870032,100.992541,4/13/2020,2579,40,391.0
,Timor-Leste,-8.874217,125.727539,4/13/2020,4,0,22.0
,Togo,8.6195,0.8248,4/13/2020,77,3,5.0
,Trinidad and Tobago,10.6918,-61.2225,4/13/2020,113,8,55.0
,Tunisia,33.886917,9.537499,4/13/2020,726,34,314.0
,Turkey,38.9637,35.2433,4/13/2020,61049,1296,4.0
,US,40.0,-100.0,4/13/2020,598380,29687,6.0
,Uganda,1.373333,32.290275,4/13/2020,54,0,2.0
,Ukraine,48.3794,31.1656,4/13/2020,3102,93,44.0
,United Arab Emirates,23.424076,53.847818,4/13/2020,4521,25,0.0
Anguilla,United Kingdom,18.2206,-63.0686,4/13/2020,3,0,11.0
Bermuda,United Kingdom,32.3078,-64.7505,4/13/2020,57,5,12.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/13/2020,3,0,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/13/2020,53,1,867.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/13/2020,436,9,6.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/13/2020,5,0,113.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/13/2020,129,0,166.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/13/2020,242,2,164.0
Montserrat,United Kingdom,16.742498,-62.187366,4/13/2020,11,0,32.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,4/13/2020,0,0,176.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/13/2020,10,1,1868.0
,United Kingdom,55.3781,-3.436,4/13/2020,97068,13037,122.0
,Uruguay,-32.5228,-55.7658,4/13/2020,483,8,0.0
,Uzbekistan,41.377491,64.585262,4/13/2020,998,4,35.0
,Vanuatu,-15.3767,166.9592,4/13/2020,0,0,6684.0
,Venezuela,6.4238,-66.5897,4/13/2020,189,9,516.0
,Vietnam,14.058324,108.277199,4/13/2020,265,0,981.0
,West Bank and Gaza,31.9522,35.2332,4/13/2020,273,2,610.0
,Yemen,15.552727,48.516388,4/13/2020,1,0,510.0
,Zambia,-13.133897,27.849332,4/13/2020,45,2,1730.0
,Zimbabwe,-19.015438,29.154857,4/13/2020,17,3,3057.0
,Afghanistan,33.93911,67.709953,4/14/2020,715,23,69.0
,Albania,41.1533,20.1683,4/14/2020,475,24,0.0
,Algeria,28.0339,1.6596,4/14/2020,2070,326,11.0
,Andorra,42.5063,1.5218,4/14/2020,659,31,1.0
,Angola,-11.2027,17.8739,4/14/2020,19,2,0.0
,Antigua and Barbuda,17.0608,-61.7964,4/14/2020,23,2,60.0
,Argentina,-38.4161,-63.6167,4/14/2020,2277,102,0.0
,Armenia,40.0691,45.0382,4/14/2020,1067,16,1329.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/14/2020,103,2,211.0
New South Wales,Australia,-33.8688,151.2093,4/14/2020,2870,25,637.0
Northern Territory,Australia,-12.4634,130.8456,4/14/2020,28,0,5.0
Queensland,Australia,-27.4698,153.0251,4/14/2020,998,5,0.0
South Australia,Australia,-34.9285,138.6007,4/14/2020,433,4,740.0
Tasmania,Australia,-42.8821,147.3272,4/14/2020,165,6,213.0
Victoria,Australia,-37.8136,144.9631,4/14/2020,1291,14,190.0
Western Australia,Australia,-31.9505,115.8605,4/14/2020,527,6,0.0
,Austria,47.5162,14.5501,4/14/2020,14226,384,2.0
,Azerbaijan,40.1431,47.5769,4/14/2020,1197,13,903.0
,Bahamas,25.025885,-78.035889,4/14/2020,49,8,0.0
,Bahrain,26.0275,50.55,4/14/2020,1528,7,74797.0
,Bangladesh,23.685,90.3563,4/14/2020,1012,46,86.0
,Barbados,13.1939,-59.5432,4/14/2020,72,4,6.0
,Belarus,53.7098,27.9534,4/14/2020,3281,33,6.0
,Belgium,50.8333,4.469936,4/14/2020,31119,4157,0.0
,Belize,17.1899,-88.4976,4/14/2020,18,2,17100.0
,Benin,9.3077,2.3158,4/14/2020,35,1,5.0
,Bhutan,27.5142,90.4336,4/14/2020,5,0,178.0
,Bolivia,-16.2902,-63.5887,4/14/2020,354,28,0.0
,Bosnia and Herzegovina,43.9159,17.6791,4/14/2020,1083,40,11.0
,Botswana,-22.3285,24.6849,4/14/2020,13,1,1787.0
,Brazil,-14.235,-51.9253,4/14/2020,25262,1532,1.0
,Brunei,4.5353,114.7277,4/14/2020,136,1,49.0
,Bulgaria,42.7339,25.4858,4/14/2020,713,35,21.0
,Burkina Faso,12.2383,-1.5616,4/14/2020,528,30,43.0
,Burma,21.9162,95.956,4/14/2020,63,4,10453.0
,Burundi,-3.3731,29.9189,4/14/2020,5,1,64840.0
,Cabo Verde,16.5388,-23.0418,4/14/2020,11,1,22.0
,Cambodia,11.55,104.9167,4/14/2020,122,0,275.0
,Cameroon,3.848,11.5021,4/14/2020,848,14,1188.0
Alberta,Canada,53.9333,-116.5765,4/14/2020,1870,48,1.0
British Columbia,Canada,53.7267,-127.6476,4/14/2020,1490,69,35.0
Diamond Princess,Canada,0.0,0.0,4/14/2020,0,1,2.0
Grand Princess,Canada,0.0,0.0,4/14/2020,13,0,7.0
Manitoba,Canada,53.7609,-98.8139,4/14/2020,246,4,73.0
New Brunswick,Canada,46.5653,-66.4619,4/14/2020,116,0,3.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/14/2020,244,3,111.0
Northwest Territories,Canada,64.8255,-124.8457,4/14/2020,5,0,180.0
Nova Scotia,Canada,44.682,-63.7443,4/14/2020,517,3,2.0
Nunavut,Canada,70.2998,-83.1076,4/14/2020,0,0,0.0
Ontario,Canada,51.2538,-85.3232,4/14/2020,7953,334,0.0
Prince Edward Island,Canada,46.5107,-63.4168,4/14/2020,25,0,0.0
Quebec,Canada,52.9399,-73.5491,4/14/2020,14248,895,298.0
Repatriated Travellers,Canada,,,4/14/2020,0,0,194.0
Saskatchewan,Canada,52.9399,-106.4509,4/14/2020,300,4,0.0
Yukon,Canada,64.2823,-135.0,4/14/2020,8,0,113.0
,Central African Republic,6.6111,20.9394,4/14/2020,11,0,201.0
,Chad,15.4542,18.7322,4/14/2020,23,0,69.0
,Chile,-35.6751,-71.543,4/14/2020,8356,92,0.0
Anhui,China,31.8257,117.2264,4/14/2020,991,6,33.0
Beijing,China,40.1824,116.4142,4/14/2020,589,8,2.0
Chongqing,China,30.0572,107.874,4/14/2020,579,6,131.0
Fujian,China,26.0789,117.9874,4/14/2020,353,1,314.0
Gansu,China,35.7518,104.2861,4/14/2020,139,2,1047.0
Guangdong,China,23.3417,113.4244,4/14/2020,1564,8,235.0
Guangxi,China,23.8298,108.7881,4/14/2020,254,2,6.0
Guizhou,China,26.8154,106.8748,4/14/2020,146,2,3.0
Hainan,China,19.1959,109.7453,4/14/2020,168,6,709.0
Hebei,China,39.549,116.1306,4/14/2020,327,6,545.0
Heilongjiang,China,47.862,127.7615,4/14/2020,819,13,88.0
Henan,China,37.8957,114.9042,4/14/2020,1276,22,1379.0
Hong Kong,China,22.3,114.2,4/14/2020,1012,4,9.0
Hubei,China,30.9756,112.2707,4/14/2020,67803,3221,738.0
Hunan,China,27.6104,111.7088,4/14/2020,1019,4,331.0
Inner Mongolia,China,44.0935,113.9448,4/14/2020,190,1,67.0
Jiangsu,China,32.9711,119.455,4/14/2020,653,0,1172.0
Jiangxi,China,27.614,115.7221,4/14/2020,937,1,340.0
Jilin,China,43.6661,126.1923,4/14/2020,100,1,10501.0
Liaoning,China,41.2956,122.6085,4/14/2020,145,2,712.0
Macau,China,22.1667,113.55,4/14/2020,45,0,10.0
Ningxia,China,37.2692,106.1655,4/14/2020,75,0,759.0
Qinghai,China,35.7452,95.9956,4/14/2020,18,0,75.0
Shaanxi,China,35.1917,108.8701,4/14/2020,256,3,17.0
Shandong,China,36.3427,118.1498,4/14/2020,784,7,494.0
Shanghai,China,31.202,121.4491,4/14/2020,618,7,8757.0
Shanxi,China,37.5777,112.2922,4/14/2020,173,0,2.0
Sichuan,China,30.6171,102.7103,4/14/2020,560,3,18.0
Tianjin,China,39.3054,117.323,4/14/2020,185,3,2.0
Tibet,China,31.6927,88.0924,4/14/2020,1,0,31.0
Unknown,China,,,4/14/2020,0,0,347.0
Xinjiang,China,41.1129,85.2401,4/14/2020,76,3,0.0
Yunnan,China,24.974,101.487,4/14/2020,184,2,22130.0
Zhejiang,China,29.1832,120.0934,4/14/2020,1267,1,115.0
,Colombia,4.5709,-74.2973,4/14/2020,2979,127,161.0
,Comoros,-11.6455,43.3333,4/14/2020,0,0,338.0
,Congo (Brazzaville),-0.228,15.8277,4/14/2020,60,5,7.0
,Congo (Kinshasa),-4.0383,21.7587,4/14/2020,241,20,0.0
,Costa Rica,9.7489,-83.7534,4/14/2020,618,3,1.0
,Cote d'Ivoire,7.54,-5.5471,4/14/2020,638,6,105.0
,Croatia,45.1,15.2,4/14/2020,1704,31,305.0
,Cuba,21.521757,-77.781167,4/14/2020,766,21,11847.0
,Cyprus,35.1264,33.4299,4/14/2020,695,12,4.0
,Czechia,49.8175,15.473,4/14/2020,6111,161,8.0
Faroe Islands,Denmark,61.8926,-6.9118,4/14/2020,184,0,4338.0
Greenland,Denmark,71.7069,-42.6043,4/14/2020,11,0,984.0
,Denmark,56.2639,9.5018,4/14/2020,6511,299,510.0
,Diamond Princess,0.0,0.0,4/14/2020,712,12,570.0
,Djibouti,11.8251,42.5903,4/14/2020,363,2,339.0
,Dominica,15.415,-61.371,4/14/2020,16,0,137.0
,Dominican Republic,18.7357,-70.1627,4/14/2020,3286,183,1490.0
,Ecuador,-1.8312,-78.1834,4/14/2020,7603,369,252.0
,Egypt,26.820553,30.802498,4/14/2020,2350,178,145.0
,El Salvador,13.7942,-88.8965,4/14/2020,149,6,162.0
,Equatorial Guinea,1.6508,10.2679,4/14/2020,41,0,316.0
,Eritrea,15.1794,39.7823,4/14/2020,34,0,472.0
,Estonia,58.5953,25.0136,4/14/2020,1373,31,1254.0
,Eswatini,-26.5225,31.4659,4/14/2020,15,0,602.0
,Ethiopia,9.145,40.4897,4/14/2020,82,3,63507.0
,Fiji,-17.7134,178.065,4/14/2020,16,0,1015.0
,Finland,61.92411,25.748151,4/14/2020,3161,64,104.0
French Guiana,France,3.9339,-53.1258,4/14/2020,86,0,643.0
French Polynesia,France,-17.6797,149.4068,4/14/2020,55,0,936.0
Guadeloupe,France,16.265,-61.551,4/14/2020,145,8,97.0
Martinique,France,14.6415,-61.0242,4/14/2020,157,6,142.0
Mayotte,France,-12.8275,45.166244,4/14/2020,217,3,20.0
New Caledonia,France,-20.904305,165.618042,4/14/2020,18,0,75.0
Reunion,France,-21.1151,55.5364,4/14/2020,391,0,18.0
Saint Barthelemy,France,17.9,-62.8333,4/14/2020,6,0,252.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/14/2020,1,0,765.0
St Martin,France,18.0708,-63.0501,4/14/2020,32,2,521.0
Wallis and Futuna,France,-14.2938,-178.1165,4/14/2020,0,0,135.0
,France,46.2276,2.2137,4/14/2020,128272,15693,554.0
,Gabon,-0.8037,11.6094,4/14/2020,57,1,174.0
,Gambia,13.4432,-15.3101,4/14/2020,9,1,1.0
,Georgia,42.3154,43.3569,4/14/2020,300,3,0.0
,Germany,51.165691,10.451526,4/14/2020,131359,3294,73.0
,Ghana,7.9465,-1.0232,4/14/2020,636,8,178.0
,Greece,39.0742,21.8243,4/14/2020,2170,101,1247.0
,Grenada,12.1165,-61.679,4/14/2020,14,0,711.0
,Guatemala,15.7835,-90.2308,4/14/2020,167,5,0.0
,Guinea,9.9456,-9.6966,4/14/2020,363,0,11.0
,Guinea-Bissau,11.8037,-15.1804,4/14/2020,38,0,26.0
,Guyana,4.860416,-58.93018,4/14/2020,47,6,112.0
,Haiti,18.9712,-72.2852,4/14/2020,40,3,260.0
,Holy See,41.9029,12.4534,4/14/2020,8,0,709.0
,Honduras,15.2,-86.2419,4/14/2020,407,26,255.0
,Hungary,47.1625,19.5033,4/14/2020,1512,122,81.0
,Iceland,64.9631,-19.0208,4/14/2020,1720,8,1298.0
,India,20.593684,78.96288,4/14/2020,11487,393,176.0
,Indonesia,-0.7893,113.9213,4/14/2020,4839,459,11.0
,Iran,32.427908,53.688046,4/14/2020,74877,4683,4141.0
,Iraq,33.223191,43.679291,4/14/2020,1400,78,644.0
,Ireland,53.1424,-7.6921,4/14/2020,11479,406,102.0
,Israel,31.046051,34.851612,4/14/2020,12341,126,8.0
,Italy,41.87194,12.56738,4/14/2020,162488,21067,363.0
,Jamaica,18.1096,-77.2975,4/14/2020,73,4,1061.0
,Japan,36.204824,138.252924,4/14/2020,8277,170,732.0
,Jordan,31.24,36.51,4/14/2020,397,7,44.0
,Kazakhstan,48.0196,66.9237,4/14/2020,1232,14,4.0
,Kenya,-0.0236,37.9062,4/14/2020,216,9,3.0
,Kiribati,-3.3704,-168.734,4/14/2020,0,0,164.0
,"Korea, South",35.907757,127.766922,4/14/2020,10564,222,8.0
,Kosovo,42.602636,20.902977,4/14/2020,377,8,16.0
,Kuwait,29.31166,47.481766,4/14/2020,1355,3,0.0
,Kyrgyzstan,41.20438,74.766098,4/14/2020,430,5,1700.0
,Laos,19.85627,102.495496,4/14/2020,19,0,64.0
,Latvia,56.8796,24.6032,4/14/2020,657,5,2.0
,Lebanon,33.8547,35.8623,4/14/2020,641,21,73.0
,Lesotho,-29.61,28.2336,4/14/2020,0,0,73.0
,Liberia,6.428055,-9.429499,4/14/2020,59,6,117.0
,Libya,26.3351,17.228331,4/14/2020,35,1,15.0
,Liechtenstein,47.14,9.55,4/14/2020,79,1,237.0
,Lithuania,55.1694,23.8813,4/14/2020,977,16,5.0
,Luxembourg,49.8153,6.1296,4/14/2020,3307,67,0.0
,MS Zaandam,0.0,0.0,4/14/2020,9,2,19.0
,Madagascar,-18.766947,46.869107,4/14/2020,108,0,0.0
,Malawi,-13.2543,34.3015,4/14/2020,16,2,35973.0
,Malaysia,4.210484,101.975766,4/14/2020,4987,82,7.0
,Maldives,3.2028,73.2207,4/14/2020,20,0,2.0
,Mali,17.570692,-3.996166,4/14/2020,144,13,93.0
,Malta,35.9375,14.3754,4/14/2020,393,3,88000.0
,Marshall Islands,7.1315,171.1845,4/14/2020,0,0,99.0
,Mauritania,21.0079,-10.9408,4/14/2020,7,1,269.0
,Mauritius,-20.348404,57.552152,4/14/2020,324,9,6.0
,Mexico,23.6345,-102.5528,4/14/2020,5399,406,21.0
,Micronesia,7.4256,150.5508,4/14/2020,0,0,87.0
,Moldova,47.4116,28.3699,4/14/2020,1934,40,3.0
,Monaco,43.7333,7.4167,4/14/2020,93,1,9.0
,Mongolia,46.8625,103.8467,4/14/2020,30,0,0.0
,Montenegro,42.708678,19.37439,4/14/2020,283,4,2.0
,Morocco,31.7917,-7.0926,4/14/2020,1888,126,15.0
,Mozambique,-18.665695,35.529562,4/14/2020,28,0,250.0
,Namibia,-22.9576,18.4904,4/14/2020,16,0,1291.0
,Nepal,28.1667,84.25,4/14/2020,16,0,2854.0
Aruba,Netherlands,12.5211,-69.9683,4/14/2020,92,0,686.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/14/2020,3,0,57023.0
Curacao,Netherlands,12.1696,-68.99,4/14/2020,14,1,1009.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/14/2020,52,9,77.0
,Netherlands,52.1326,5.2913,4/14/2020,27419,2945,4228.0
,New Zealand,-40.9006,174.886,4/14/2020,1366,9,47055.0
,Nicaragua,12.865416,-85.207229,4/14/2020,9,1,27.0
,Niger,17.607789,8.081666,4/14/2020,570,14,1159.0
,Nigeria,9.082,8.6753,4/14/2020,373,11,276.0
,North Macedonia,41.6086,21.7453,4/14/2020,908,44,400.0
,Norway,60.472,8.4689,4/14/2020,6623,139,67.0
,Oman,21.512583,55.923255,4/14/2020,813,4,0.0
,Pakistan,30.3753,69.3451,4/14/2020,6383,111,8042.0
,Panama,8.538,-80.7821,4/14/2020,3472,94,93.0
,Papua New Guinea,-6.314993,143.95555,4/14/2020,2,0,305.0
,Paraguay,-23.4425,-58.4438,4/14/2020,159,7,133.0
,Peru,-9.19,-75.0152,4/14/2020,10303,230,2.0
,Philippines,12.879721,121.774017,4/14/2020,5223,335,88.0
,Poland,51.9194,19.1451,4/14/2020,7202,263,102.0
,Portugal,39.3999,-8.2245,4/14/2020,17448,567,0.0
,Qatar,25.3548,51.1839,4/14/2020,3428,7,7.0
,Romania,45.9432,24.9668,4/14/2020,6879,351,11.0
,Russia,61.52401,105.318756,4/14/2020,21102,170,78.0
,Rwanda,-1.9403,29.8739,4/14/2020,134,0,98.0
,Saint Kitts and Nevis,17.357822,-62.782998,4/14/2020,14,0,627.0
,Saint Lucia,13.9094,-60.9789,4/14/2020,15,0,0.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/14/2020,12,0,39.0
,Samoa,-13.759,-172.1046,4/14/2020,0,0,3.0
,San Marino,43.9424,12.4578,4/14/2020,371,36,3197.0
,Sao Tome and Principe,0.1864,6.6131,4/14/2020,4,0,16.0
,Saudi Arabia,23.885942,45.079162,4/14/2020,5369,73,42.0
,Senegal,14.4974,-14.4524,4/14/2020,299,2,118.0
,Serbia,44.0165,21.0059,4/14/2020,4465,94,0.0
,Seychelles,-4.6796,55.492,4/14/2020,11,0,6.0
,Sierra Leone,8.460555,-11.779889,4/14/2020,11,0,208.0
,Singapore,1.2833,103.8333,4/14/2020,3252,10,2627.0
,Slovakia,48.669,19.699,4/14/2020,835,2,0.0
,Slovenia,46.1512,14.9955,4/14/2020,1220,56,457.0
,Solomon Islands,-9.6457,160.1562,4/14/2020,0,0,22.0
,Somalia,5.152149,46.199616,4/14/2020,60,2,7.0
,South Africa,-30.5595,22.9375,4/14/2020,2415,27,55.0
,South Sudan,6.877,31.307,4/14/2020,4,0,327.0
,Spain,40.463667,-3.74922,4/14/2020,172541,18056,8.0
,Sri Lanka,7.873054,80.771797,4/14/2020,233,7,6.0
,Sudan,12.8628,30.2176,4/14/2020,29,5,4.0
,Suriname,3.9193,-56.0278,4/14/2020,10,1,49.0
,Sweden,60.128161,18.643501,4/14/2020,11828,1033,0.0
,Switzerland,46.8182,8.2275,4/14/2020,25936,1174,11.0
,Syria,34.802075,38.996815,4/14/2020,29,2,12.0
,Taiwan*,23.7,121.0,4/14/2020,393,6,0.0
,Tajikistan,38.861,71.2761,4/14/2020,0,0,912.0
,Tanzania,-6.369028,34.888822,4/14/2020,53,3,6.0
,Thailand,15.870032,100.992541,4/14/2020,2613,41,117.0
,Timor-Leste,-8.874217,125.727539,4/14/2020,6,0,170.0
,Togo,8.6195,0.8248,4/14/2020,77,3,179.0
,Trinidad and Tobago,10.6918,-61.2225,4/14/2020,113,8,32.0
,Tunisia,33.886917,9.537499,4/14/2020,747,34,233.0
,Turkey,38.9637,35.2433,4/14/2020,65111,1403,1970.0
,US,40.0,-100.0,4/14/2020,627205,32122,140.0
,Uganda,1.373333,32.290275,4/14/2020,55,0,0.0
,Ukraine,48.3794,31.1656,4/14/2020,3372,98,41.0
,United Arab Emirates,23.424076,53.847818,4/14/2020,4933,28,6811.0
Anguilla,United Kingdom,18.2206,-63.0686,4/14/2020,3,0,572.0
Bermuda,United Kingdom,32.3078,-64.7505,4/14/2020,57,5,1040.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/14/2020,3,0,610.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/14/2020,54,1,518.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/14/2020,440,13,1892.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/14/2020,11,0,3291.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/14/2020,129,0,76.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/14/2020,254,2,0.0
Montserrat,United Kingdom,16.742498,-62.187366,4/14/2020,11,0,11.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,4/14/2020,0,0,1.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/14/2020,10,1,0.0
,United Kingdom,55.3781,-3.436,4/14/2020,101393,14113,60.0
,Uruguay,-32.5228,-55.7658,4/14/2020,492,8,0.0
,Uzbekistan,41.377491,64.585262,4/14/2020,1165,4,1398.0
,Vanuatu,-15.3767,166.9592,4/14/2020,0,0,220.0
,Venezuela,6.4238,-66.5897,4/14/2020,189,9,753.0
,Vietnam,14.058324,108.277199,4/14/2020,266,0,5.0
,West Bank and Gaza,31.9522,35.2332,4/14/2020,284,2,6.0
,Yemen,15.552727,48.516388,4/14/2020,1,0,768.0
,Zambia,-13.133897,27.849332,4/14/2020,45,2,229.0
,Zimbabwe,-19.015438,29.154857,4/14/2020,17,3,192.0
,Afghanistan,33.93911,67.709953,4/15/2020,785,29,0.0
,Albania,41.1533,20.1683,4/15/2020,494,25,3.0
,Algeria,28.0339,1.6596,4/15/2020,2160,336,903.0
,Andorra,42.5063,1.5218,4/15/2020,673,33,0.0
,Angola,-11.2027,17.8739,4/15/2020,19,2,77357.0
,Antigua and Barbuda,17.0608,-61.7964,4/15/2020,23,2,96.0
,Argentina,-38.4161,-63.6167,4/15/2020,2443,111,6.0
,Armenia,40.0691,45.0382,4/15/2020,1111,17,6.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/15/2020,103,3,0.0
New South Wales,Australia,-33.8688,151.2093,4/15/2020,2886,25,17800.0
Northern Territory,Australia,-12.4634,130.8456,4/15/2020,28,0,5.0
Queensland,Australia,-27.4698,153.0251,4/15/2020,999,5,189.0
South Australia,Australia,-34.9285,138.6007,4/15/2020,433,4,0.0
Tasmania,Australia,-42.8821,147.3272,4/15/2020,165,6,11.0
Victoria,Australia,-37.8136,144.9631,4/15/2020,1299,14,1928.0
Western Australia,Australia,-31.9505,115.8605,4/15/2020,527,6,1.0
,Austria,47.5162,14.5501,4/15/2020,14336,393,52.0
,Azerbaijan,40.1431,47.5769,4/15/2020,1253,13,21.0
,Bahamas,25.025885,-78.035889,4/15/2020,49,8,43.0
,Bahrain,26.0275,50.55,4/15/2020,1671,7,11976.0
,Bangladesh,23.685,90.3563,4/15/2020,1231,50,70337.0
,Barbados,13.1939,-59.5432,4/15/2020,73,5,28.0
,Belarus,53.7098,27.9534,4/15/2020,3728,36,347.0
,Belgium,50.8333,4.469936,4/15/2020,33573,4440,1286.0
,Belize,17.1899,-88.4976,4/15/2020,18,2,1.0
,Benin,9.3077,2.3158,4/15/2020,35,1,35.0
,Bhutan,27.5142,90.4336,4/15/2020,5,0,2.0
,Bolivia,-16.2902,-63.5887,4/15/2020,397,28,7.0
,Bosnia and Herzegovina,43.9159,17.6791,4/15/2020,1110,41,73.0
,Botswana,-22.3285,24.6849,4/15/2020,13,1,3.0
,Brazil,-14.235,-51.9253,4/15/2020,28320,1736,120.0
,Brunei,4.5353,114.7277,4/15/2020,136,1,193.0
,Bulgaria,42.7339,25.4858,4/15/2020,747,36,2.0
,Burkina Faso,12.2383,-1.5616,4/15/2020,542,32,0.0
,Burma,21.9162,95.956,4/15/2020,74,4,0.0
,Burundi,-3.3731,29.9189,4/15/2020,5,1,0.0
,Cabo Verde,16.5388,-23.0418,4/15/2020,56,1,298.0
,Cambodia,11.55,104.9167,4/15/2020,122,0,225.0
,Cameroon,3.848,11.5021,4/15/2020,848,17,0.0
Alberta,Canada,53.9333,-116.5765,4/15/2020,1870,48,117.0
British Columbia,Canada,53.7267,-127.6476,4/15/2020,1517,72,202.0
Diamond Princess,Canada,0.0,0.0,4/15/2020,0,1,71.0
Grand Princess,Canada,0.0,0.0,4/15/2020,13,0,0.0
Manitoba,Canada,53.7609,-98.8139,4/15/2020,246,5,33.0
New Brunswick,Canada,46.5653,-66.4619,4/15/2020,117,0,2.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/15/2020,247,3,135.0
Northwest Territories,Canada,64.8255,-124.8457,4/15/2020,5,0,327.0
Nova Scotia,Canada,44.682,-63.7443,4/15/2020,549,3,1099.0
Nunavut,Canada,70.2998,-83.1076,4/15/2020,0,0,248.0
Ontario,Canada,51.2538,-85.3232,4/15/2020,8447,385,6.0
Prince Edward Island,Canada,46.5107,-63.4168,4/15/2020,26,0,3.0
Quebec,Canada,52.9399,-73.5491,4/15/2020,14860,994,737.0
Repatriated Travellers,Canada,,,4/15/2020,0,0,580.0
Saskatchewan,Canada,52.9399,-106.4509,4/15/2020,304,4,91.0
Yukon,Canada,64.2823,-135.0,4/15/2020,8,0,1379.0
,Central African Republic,6.6111,20.9394,4/15/2020,12,0,12.0
,Chad,15.4542,18.7322,4/15/2020,23,0,738.0
,Chile,-35.6751,-71.543,4/15/2020,8712,94,369.0
Anhui,China,31.8257,117.2264,4/15/2020,991,6,71.0
Beijing,China,40.1824,116.4142,4/15/2020,590,8,1196.0
Chongqing,China,30.0572,107.874,4/15/2020,579,6,435.0
Fujian,China,26.0789,117.9874,4/15/2020,353,1,10631.0
Gansu,China,35.7518,104.2861,4/15/2020,139,2,791.0
Guangdong,China,23.3417,113.4244,4/15/2020,1566,8,11.0
Guangxi,China,23.8298,108.7881,4/15/2020,254,2,769.0
Guizhou,China,26.8154,106.8748,4/15/2020,146,2,85.0
Hainan,China,19.1959,109.7453,4/15/2020,168,6,19.0
Hebei,China,39.549,116.1306,4/15/2020,327,6,514.0
Heilongjiang,China,47.862,127.7615,4/15/2020,841,13,8895.0
Henan,China,37.8957,114.9042,4/15/2020,1276,22,2.0
Hong Kong,China,22.3,114.2,4/15/2020,1017,4,27.0
Hubei,China,30.9756,112.2707,4/15/2020,67803,3222,2.0
Hunan,China,27.6104,111.7088,4/15/2020,1019,4,31.0
Inner Mongolia,China,44.0935,113.9448,4/15/2020,190,1,381.0
Jiangsu,China,32.9711,119.455,4/15/2020,653,0,0.0
Jiangxi,China,27.614,115.7221,4/15/2020,937,1,22130.0
Jilin,China,43.6661,126.1923,4/15/2020,102,1,116.0
Liaoning,China,41.2956,122.6085,4/15/2020,145,2,167.0
